City,Year,Month,Day,AvgTemperature
New York,2014,5,24,14.716513027469034
New York,2014,5,25,14.125449694021796
New York,2014,5,26,16.57540972834292
New York,2014,5,27,18.696189387546728
New York,2014,5,28,14.975956523553918
New York,2014,5,29,17.19475799293677
New York,2014,5,30,16.00145361176347
New York,2014,5,31,16.25636257065999
New York,2014,6,1,13.875675270762157
New York,2014,6,2,13.473785376476478
New York,2014,6,3,13.795151086959754
New York,2014,6,4,13.855212935242177
New York,2014,6,5,13.593913254828347
New York,2014,6,6,11.215607985545478
New York,2014,6,7,10.317867246972504
New York,2014,6,8,10.23607799743131
New York,2014,6,9,13.538730611891607
New York,2014,6,10,13.678698261864703
New York,2014,6,11,14.137261447868063
New York,2014,6,12,12.581679499845361
New York,2014,6,13,13.617584319999978
New York,2014,6,14,11.495477513773277
New York,2014,6,15,14.037895463130864
New York,2014,6,16,9.882762410348937
New York,2014,6,17,16.815251923834474
New York,2014,6,18,8.933921567819064
New York,2014,6,19,11.289568440674527
New York,2014,6,20,12.526038136413312
New York,2014,6,21,10.851653130182111
New York,2014,6,22,9.244622051995254
New York,2014,6,23,9.665747157641794
New York,2014,6,24,10.263307215223712
New York,2014,6,25,13.794766392291397
New York,2014,6,26,14.303501496679454
New York,2014,6,27,11.194848391800091
New York,2014,6,28,5.905186722143682
New York,2014,6,29,9.765551281820109
New York,2014,6,30,11.418105142253985
New York,2014,7,1,7.80242869074197
New York,2014,7,2,10.745617038774276
New York,2014,7,3,14.402766927081768
New York,2014,7,4,10.674356410046506
New York,2014,7,5,11.119496967166105
New York,2014,7,6,10.287085259906958
New York,2014,7,7,8.87499135478384
New York,2014,7,8,9.227813058464447
New York,2014,7,9,12.256828794220311
New York,2014,7,10,9.726397601184821
New York,2014,7,11,10.993517664049332
New York,2014,7,12,7.094454431030536
New York,2014,7,13,6.6107138517568185
New York,2014,7,14,8.232522741342738
New York,2014,7,15,9.638932822881829
New York,2014,7,16,7.811746018969223
New York,2014,7,17,8.346713776263107
New York,2014,7,18,9.975949156346502
New York,2014,7,19,8.660689100395274
New York,2014,7,20,7.762527507759104
New York,2014,7,21,4.711316757497475
New York,2014,7,22,4.182999907479941
New York,2014,7,23,5.396262554547387
New York,2014,7,24,7.934074561765932
New York,2014,7,25,4.750707861519119
New York,2014,7,26,4.612060758011152
New York,2014,7,27,6.054281203460868
New York,2014,7,28,0.7595424433390949
New York,2014,7,29,4.9142359997588265
New York,2014,7,30,8.415572287127139
New York,2014,7,31,3.1234196528071276
New York,2014,8,1,4.022860866964711
New York,2014,8,2,6.998359659516998
New York,2014,8,3,4.167092451703542
New York,2014,8,4,3.3068223867973447
New York,2014,8,5,4.588989745225758
New York,2014,8,6,4.750437487183819
New York,2014,8,7,11.314407769088486
New York,2014,8,8,2.673885223885669
New York,2014,8,9,4.799978425014482
New York,2014,8,10,3.958095195752776
New York,2014,8,11,4.038966729820375
New York,2014,8,12,5.383526754868664
New York,2014,8,13,0.3161155128801103
New York,2014,8,14,2.2616736398735555
New York,2014,8,15,1.2209192450043038
New York,2014,8,16,0.26171862261518575
New York,2014,8,17,-0.75401148522156
New York,2014,8,18,1.165894349442946
New York,2014,8,19,4.55876925344737
New York,2014,8,20,0.7709753107530122
New York,2014,8,21,3.8685259399733622
New York,2014,8,22,3.0605175664079667
New York,2014,8,23,6.0318752257853285
New York,2014,8,24,0.770772756068727
New York,2014,8,25,1.0959221484312809
New York,2014,8,26,2.0839739022673394
New York,2014,8,27,2.3740693001484816
New York,2014,8,28,2.237779850124455
New York,2014,8,29,4.474660904021393
New York,2014,8,30,1.5992831249580317
New York,2014,8,31,2.2483636591197578
New York,2014,9,1,1.422853850959451
New York,2014,9,2,2.8977910130825872
New York,2014,9,3,-1.6172411681624688
New York,2014,9,4,1.67599846049439
New York,2014,9,5,-0.25573178080592607
New York,2014,9,6,3.8464650782758762
New York,2014,9,7,1.9509451708566667
New York,2014,9,8,0.6073401035533819
New York,2014,9,9,4.712987849403912
New York,2014,9,10,0.20908877133449522
New York,2014,9,11,0.8502579854168701
New York,2014,9,12,2.2270444550097546
New York,2014,9,13,1.2275885113632947
New York,2014,9,14,1.1340560132322244
New York,2014,9,15,1.4835835436647435
New York,2014,9,16,-2.4351885165420826
New York,2014,9,17,3.3790954665996353
New York,2014,9,18,4.217378378548927
New York,2014,9,19,-0.4053004190316005
New York,2014,9,20,2.3786173791011724
New York,2014,9,21,2.3844417355469694
New York,2014,9,22,1.5653471856844259
New York,2014,9,23,-0.4945012473638022
New York,2014,9,24,1.7085481184091542
New York,2014,9,25,-0.5419579438140376
New York,2014,9,26,-1.490803834240252
New York,2014,9,27,-1.405513388705554
New York,2014,9,28,1.5873888607400692
New York,2014,9,29,-0.6956336303002891
New York,2014,9,30,1.6920162721642864
New York,2014,10,1,-1.0203726677000247
New York,2014,10,2,-0.032913324041533056
New York,2014,10,3,3.1628842913448527
New York,2014,10,4,1.4926319848238612
New York,2014,10,5,-0.7790710119404324
New York,2014,10,6,2.299340926794264
New York,2014,10,7,-3.3375632399742754
New York,2014,10,8,-0.5594220394926631
New York,2014,10,9,4.081848498862143
New York,2014,10,10,-1.7218001656317408
New York,2014,10,11,4.053617435915946
New York,2014,10,12,-1.4562799767430552
New York,2014,10,13,1.5313634041189095
New York,2014,10,14,2.750229760637122
New York,2014,10,15,0.8877847557805446
New York,2014,10,16,-1.7583353908466481
New York,2014,10,17,-0.5157805379874345
New York,2014,10,18,2.3551272392572975
New York,2014,10,19,3.938032976357056
New York,2014,10,20,2.4562258292382864
New York,2014,10,21,-2.1830424956907897
New York,2014,10,22,-0.9718166572105869
New York,2014,10,23,4.023297737316031
New York,2014,10,24,-4.1926013723752815
New York,2014,10,25,1.3066747055335914
New York,2014,10,26,1.3407536957335324
New York,2014,10,27,3.74192622241387
New York,2014,10,28,0.3652631410194914
New York,2014,10,29,3.899583703883835
New York,2014,10,30,1.5337500565002804
New York,2014,10,31,-0.5022179341219137
New York,2014,11,1,1.8791839343720986
New York,2014,11,2,1.90035934794686
New York,2014,11,3,3.319870016372377
New York,2014,11,4,-0.5015899879307839
New York,2014,11,5,-1.536301224584538
New York,2014,11,6,0.8875702034159556
New York,2014,11,7,2.026470258410632
New York,2014,11,8,-2.422971154669714
New York,2014,11,9,-1.2418679950626994
New York,2014,11,10,5.357848890299878
New York,2014,11,11,-0.4515364590845037
New York,2014,11,12,2.614157674366794
New York,2014,11,13,4.966001132859109
New York,2014,11,14,4.798815266087312
New York,2014,11,15,7.182972429514451
New York,2014,11,16,5.356810640051696
New York,2014,11,17,1.3006203884108545
New York,2014,11,18,3.4162273540390555
New York,2014,11,19,1.7965409408758592
New York,2014,11,20,5.318390139903847
New York,2014,11,21,-1.65383602214838
New York,2014,11,22,1.2103218126899518
New York,2014,11,23,3.074119589820611
New York,2014,11,24,5.5631752512615265
New York,2014,11,25,5.015601351625165
New York,2014,11,26,10.469599967640109
New York,2014,11,27,3.787825904604891
New York,2014,11,28,11.231354512401754
New York,2014,11,29,2.778120026802427
New York,2014,11,30,3.44898073535676
New York,2014,12,1,2.4590844471547246
New York,2014,12,2,6.004140645642238
New York,2014,12,3,8.486267560822839
New York,2014,12,4,5.488276250797733
New York,2014,12,5,2.6890573890218152
New York,2014,12,6,9.215715082411307
New York,2014,12,7,3.878981161443189
New York,2014,12,8,7.67671051424159
New York,2014,12,9,4.6152856907345345
New York,2014,12,10,7.543998164871997
New York,2014,12,11,9.026086834608648
New York,2014,12,12,12.124381509838468
New York,2014,12,13,2.0728285176284142
New York,2014,12,14,6.04854631804709
New York,2014,12,15,9.86571716736457
New York,2014,12,16,8.591577714408391
New York,2014,12,17,3.3162081615732513
New York,2014,12,18,9.249543186358087
New York,2014,12,19,5.473991985381565
New York,2014,12,20,10.537730668148697
New York,2014,12,21,6.598224682317179
New York,2014,12,22,8.119048260543565
New York,2014,12,23,5.540157315155667
New York,2014,12,24,8.518277867400833
New York,2014,12,25,5.100462069622077
New York,2014,12,26,8.885909023446796
New York,2014,12,27,13.598947823924355
New York,2014,12,28,10.671161497984345
New York,2014,12,29,8.226249940239182
New York,2014,12,30,8.684417863595408
New York,2014,12,31,11.239163545858089
New York,2015,1,1,10.752081576550887
New York,2015,1,2,10.859267255525136
New York,2015,1,3,9.508590428128535
New York,2015,1,4,9.905379838136074
New York,2015,1,5,11.317547609580576
New York,2015,1,6,8.888297540546253
New York,2015,1,7,9.33744789213176
New York,2015,1,8,11.420995260614259
New York,2015,1,9,9.716709734643024
New York,2015,1,10,13.515789659149064
New York,2015,1,11,11.952177107779377
New York,2015,1,12,11.459281979224617
New York,2015,1,13,15.799254386843213
New York,2015,1,14,18.013101608108542
New York,2015,1,15,15.094328246646764
New York,2015,1,16,10.31261960099746
New York,2015,1,17,12.300948096614537
New York,2015,1,18,8.682757123216348
New York,2015,1,19,14.2922765589548
New York,2015,1,20,11.757628564175945
New York,2015,1,21,14.38406272160598
New York,2015,1,22,13.425933069818681
New York,2015,1,23,12.465380451957284
New York,2015,1,24,14.57788670984514
New York,2015,1,25,13.89060624503919
New York,2015,1,26,12.596406195550422
New York,2015,1,27,14.90017774124478
New York,2015,1,28,11.707616856342062
New York,2015,1,29,13.215329633414955
New York,2015,1,30,14.542509686070167
New York,2015,1,31,14.881233321567773
New York,2015,2,1,15.411836698960391
New York,2015,2,2,17.827983953674828
New York,2015,2,3,14.710467850680102
New York,2015,2,4,14.446324531541096
New York,2015,2,5,14.907904533164459
New York,2015,2,6,15.233346083806802
New York,2015,2,7,14.325974010805577
New York,2015,2,8,11.07738321513165
New York,2015,2,9,14.886356314376352
New York,2015,2,10,13.752051603680307
New York,2015,2,11,16.197667763474595
New York,2015,2,12,15.265835398767635
New York,2015,2,13,14.652033341596624
New York,2015,2,14,17.343440257038807
New York,2015,2,15,11.8417439006958
New York,2015,2,16,18.59891495794069
New York,2015,2,17,15.575143022346133
New York,2015,2,18,14.438610143003581
New York,2015,2,19,16.289241892885112
New York,2015,2,20,21.047043432342658
New York,2015,2,21,20.87173911992641
New York,2015,2,22,20.89331995591796
New York,2015,2,23,17.503428316648524
New York,2015,2,24,17.078868366646468
New York,2015,2,25,20.1423856888596
New York,2015,2,26,17.003850572142248
New York,2015,2,27,16.88954123197613
New York,2015,2,28,16.17730398062836
New York,2015,3,1,18.537844096285493
New York,2015,3,2,19.97311800279722
New York,2015,3,3,18.108688499659365
New York,2015,3,4,17.97515475514102
New York,2015,3,5,18.043389686278683
New York,2015,3,6,22.825584729777177
New York,2015,3,7,18.751237813369297
New York,2015,3,8,20.842748040520043
New York,2015,3,9,14.165926574400999
New York,2015,3,10,18.22049761110954
New York,2015,3,11,19.492025820207363
New York,2015,3,12,20.11827433991029
New York,2015,3,13,17.549614221966902
New York,2015,3,14,18.40990010473915
New York,2015,3,15,17.144806390977767
New York,2015,3,16,16.998421153012835
New York,2015,3,17,16.80866313283986
New York,2015,3,18,17.15936095480479
New York,2015,3,19,22.613615020141168
New York,2015,3,20,18.880146923089917
New York,2015,3,21,21.966366539619326
New York,2015,3,22,19.098949050094124
New York,2015,3,23,18.939536659065908
New York,2015,3,24,23.334454619552083
New York,2015,3,25,20.289139803344018
New York,2015,3,26,21.495786468903876
New York,2015,3,27,18.487496934759402
New York,2015,3,28,17.389551173518097
New York,2015,3,29,18.350553417649294
New York,2015,3,30,19.62374528891259
New York,2015,3,31,19.682515851668292
New York,2015,4,1,21.41090356982836
New York,2015,4,2,18.29437650399956
New York,2015,4,3,18.6800018647956
New York,2015,4,4,21.977962409348393
New York,2015,4,5,21.594576517371095
New York,2015,4,6,18.142233553433243
New York,2015,4,7,18.562782543566044
New York,2015,4,8,19.865552422704933
New York,2015,4,9,18.43413873049397
New York,2015,4,10,21.632575162311067
New York,2015,4,11,17.39414428218762
New York,2015,4,12,16.20623892836542
New York,2015,4,13,18.004610523374335
New York,2015,4,14,20.02102598248479
New York,2015,4,15,20.935098314624245
New York,2015,4,16,21.928840960901383
New York,2015,4,17,18.7972486262516
New York,2015,4,18,17.4207612431354
New York,2015,4,19,18.088595979388757
New York,2015,4,20,17.390371594906775
New York,2015,4,21,17.236992068043463
New York,2015,4,22,19.20494738625778
New York,2015,4,23,18.37966907222083
New York,2015,4,24,20.5947769764114
New York,2015,4,25,16.658533916700115
New York,2015,4,26,15.8223461439391
New York,2015,4,27,22.217015839433152
New York,2015,4,28,20.045350693628933
New York,2015,4,29,20.512051580279614
New York,2015,4,30,17.85266338740768
New York,2015,5,1,17.10428945925211
New York,2015,5,2,19.14128281638895
New York,2015,5,3,18.789293085964594
New York,2015,5,4,21.506195473327274
New York,2015,5,5,17.92264110315243
New York,2015,5,6,18.352843103778913
New York,2015,5,7,16.841686152677305
New York,2015,5,8,20.89922887561066
New York,2015,5,9,17.93012708754859
New York,2015,5,10,19.367441688782566
New York,2015,5,11,17.539119659615952
New York,2015,5,12,22.956007070301446
New York,2015,5,13,16.755802185210452
New York,2015,5,14,18.437954038544316
New York,2015,5,15,16.60716788681612
New York,2015,5,16,17.322841796480994
New York,2015,5,17,17.651901581234554
New York,2015,5,18,17.437152609131847
New York,2015,5,19,15.818728356678834
New York,2015,5,20,14.50505508581584
New York,2015,5,21,18.540817037691184
New York,2015,5,22,17.524918984444103
New York,2015,5,23,16.187015481795658
New York,2015,5,24,14.182789504073595
New York,2015,5,25,15.41535480775996
New York,2015,5,26,14.972362726668209
New York,2015,5,27,16.208728463678646
New York,2015,5,28,15.7438327848581
New York,2015,5,29,14.690936707187229
New York,2015,5,30,15.580721463054505
New York,2015,5,31,15.865453273858376
New York,2015,6,1,11.875355969533214
New York,2015,6,2,15.662973857565124
New York,2015,6,3,14.491582653913875
New York,2015,6,4,9.787792832752702
New York,2015,6,5,13.089293040714455
New York,2015,6,6,12.60333145125211
New York,2015,6,7,12.847301476815637
New York,2015,6,8,15.244264722786003
New York,2015,6,9,12.952336284515832
New York,2015,6,10,11.03660630627008
New York,2015,6,11,16.751627636849797
New York,2015,6,12,11.540540456965324
New York,2015,6,13,12.227518744165621
New York,2015,6,14,12.111381874146392
New York,2015,6,15,13.002529888399872
New York,2015,6,16,10.823857452149728
New York,2015,6,17,12.213244061704568
New York,2015,6,18,13.930439809034754
New York,2015,6,19,12.977381729043172
New York,2015,6,20,5.155142909559542
New York,2015,6,21,10.378241693255838
New York,2015,6,22,12.98618544265917
New York,2015,6,23,13.859931491516797
New York,2015,6,24,13.824569473847879
New York,2015,6,25,12.551379386320644
New York,2015,6,26,9.430571203426608
New York,2015,6,27,8.26292856438722
New York,2015,6,28,9.273149975066211
New York,2015,6,29,6.211539361973459
New York,2015,6,30,12.628511304887416
New York,2015,7,1,12.685059987260564
New York,2015,7,2,7.715476639327363
New York,2015,7,3,9.297475537945978
New York,2015,7,4,8.142532062992109
New York,2015,7,5,9.076927640716448
New York,2015,7,6,8.978806889573207
New York,2015,7,7,6.911212556794158
New York,2015,7,8,7.099499589232975
New York,2015,7,9,8.472910416534265
New York,2015,7,10,9.880613506259136
New York,2015,7,11,4.882514606575054
New York,2015,7,12,8.267893283002847
New York,2015,7,13,9.539167581392313
New York,2015,7,14,11.313759026643002
New York,2015,7,15,9.291635375529307
New York,2015,7,16,7.580793770373144
New York,2015,7,17,10.877455544353673
New York,2015,7,18,3.20808167679103
New York,2015,7,19,6.413212679656052
New York,2015,7,20,7.315957463563402
New York,2015,7,21,6.191236647454965
New York,2015,7,22,7.271673004366615
New York,2015,7,23,4.296165568381566
New York,2015,7,24,5.450537576360907
New York,2015,7,25,6.203775950066595
New York,2015,7,26,3.9372332259777734
New York,2015,7,27,4.77632144974286
New York,2015,7,28,5.797317918910991
New York,2015,7,29,3.558129386276704
New York,2015,7,30,7.119384711716527
New York,2015,7,31,1.0238504848664602
New York,2015,8,1,4.685598812170535
New York,2015,8,2,5.790464179691009
New York,2015,8,3,3.600191386640309
New York,2015,8,4,5.036416713544306
New York,2015,8,5,3.4011049665344717
New York,2015,8,6,5.149894075451142
New York,2015,8,7,1.706734549834819
New York,2015,8,8,2.7763450821612787
New York,2015,8,9,3.436950837450089
New York,2015,8,10,4.321453634435525
New York,2015,8,11,3.407604639676087
New York,2015,8,12,4.538286437636387
New York,2015,8,13,5.385117723988678
New York,2015,8,14,6.087950141321067
New York,2015,8,15,1.4338120893431034
New York,2015,8,16,5.453244084448523
New York,2015,8,17,-0.10334797813084462
New York,2015,8,18,4.37524506690524
New York,2015,8,19,-0.6725372142503403
New York,2015,8,20,-0.24863182827193908
New York,2015,8,21,1.5761072800260654
New York,2015,8,22,2.6880227351245356
New York,2015,8,23,2.5245585728130058
New York,2015,8,24,1.9428415725534547
New York,2015,8,25,1.8556494502648295
New York,2015,8,26,1.756436432529124
New York,2015,8,27,1.1095982931683608
New York,2015,8,28,0.945079135877516
New York,2015,8,29,4.539961967021069
New York,2015,8,30,1.7704618603493145
New York,2015,8,31,2.8424423503816256
New York,2015,9,1,-1.680713600247714
New York,2015,9,2,0.8503850505970736
New York,2015,9,3,-0.19670206228966203
New York,2015,9,4,2.753910717211631
New York,2015,9,5,-0.8921500070065531
New York,2015,9,6,1.8812292662853072
New York,2015,9,7,2.1452659221685724
New York,2015,9,8,0.9971808160853406
New York,2015,9,9,2.32924046689621
New York,2015,9,10,0.382404051491494
New York,2015,9,11,1.9021933695936108
New York,2015,9,12,-0.08447237589178425
New York,2015,9,13,5.3862937504830075
New York,2015,9,14,2.990256624378789
New York,2015,9,15,0.7633827165778932
New York,2015,9,16,1.3086413407193278
New York,2015,9,17,-0.3057881328824382
New York,2015,9,18,-2.53568832315826
New York,2015,9,19,-3.00092283255068
New York,2015,9,20,-1.1064936702890926
New York,2015,9,21,2.231224863905719
New York,2015,9,22,-2.0060893777188378
New York,2015,9,23,3.4847991955946456
New York,2015,9,24,-0.811035819883469
New York,2015,9,25,-0.6334428944974377
New York,2015,9,26,1.912808091968549
New York,2015,9,27,0.18484754663695926
New York,2015,9,28,2.112754748306086
New York,2015,9,29,-2.629274727702147
New York,2015,9,30,2.1744596194695105
New York,2015,10,1,-2.252805838792336
New York,2015,10,2,-0.437849662730751
New York,2015,10,3,1.2321778630338447
New York,2015,10,4,1.162339320836844
New York,2015,10,5,-2.5346910266478746
New York,2015,10,6,0.6572813391831462
New York,2015,10,7,2.713901783676744
New York,2015,10,8,-0.5733988915882964
New York,2015,10,9,0.6840061615775863
New York,2015,10,10,-1.6140633749996325
New York,2015,10,11,0.6277832613017964
New York,2015,10,12,-4.488848345190018
New York,2015,10,13,-0.17666676947220672
New York,2015,10,14,-3.4005004955829317
New York,2015,10,15,-1.194238469668629
New York,2015,10,16,1.6274704684106178
New York,2015,10,17,0.08293958710536015
New York,2015,10,18,-2.935450888105469
New York,2015,10,19,-1.8172637314616389
New York,2015,10,20,-1.0778181441978372
New York,2015,10,21,-1.3977980321090244
New York,2015,10,22,1.5768314814317068
New York,2015,10,23,0.2680569940978763
New York,2015,10,24,0.01210156907361748
New York,2015,10,25,1.8897152147840541
New York,2015,10,26,-1.1986362392022039
New York,2015,10,27,0.6475142881925804
New York,2015,10,28,-0.5673317306143364
New York,2015,10,29,0.8038061427052505
New York,2015,10,30,2.7186741908333074
New York,2015,10,31,-0.7247872184707695
New York,2015,11,1,2.7388562051613605
New York,2015,11,2,2.1556386251484985
New York,2015,11,3,1.4123055424854623
New York,2015,11,4,-0.3700704383660942
New York,2015,11,5,2.250305805544448
New York,2015,11,6,0.054798441290816235
New York,2015,11,7,1.6469586127640679
New York,2015,11,8,2.6030167810516263
New York,2015,11,9,2.5063189216138904
New York,2015,11,10,-2.081592800063879
New York,2015,11,11,0.778301567217359
New York,2015,11,12,3.8028843219474684
New York,2015,11,13,4.429101075667308
New York,2015,11,14,1.3649812498441702
New York,2015,11,15,1.5361506303279657
New York,2015,11,16,3.5018246414144003
New York,2015,11,17,4.5565678723843455
New York,2015,11,18,5.081590339212458
New York,2015,11,19,4.432636179606913
New York,2015,11,20,4.865540449539079
New York,2015,11,21,3.571914922984186
New York,2015,11,22,7.53503284230559
New York,2015,11,23,5.742505513091749
New York,2015,11,24,0.9310598822447718
New York,2015,11,25,0.3449174424207464
New York,2015,11,26,5.958741328661696
New York,2015,11,27,1.6383110626453772
New York,2015,11,28,6.414580995186586
New York,2015,11,29,1.8837101088167447
New York,2015,11,30,2.8137421918812553
New York,2015,12,1,6.1421606464055305
New York,2015,12,2,6.19899688306962
New York,2015,12,3,3.279688618632097
New York,2015,12,4,6.703823827375597
New York,2015,12,5,6.5177461815669595
New York,2015,12,6,4.435897384463754
New York,2015,12,7,6.136876574396555
New York,2015,12,8,2.4236458582156795
New York,2015,12,9,7.886827527127118
New York,2015,12,10,5.600165368168421
New York,2015,12,11,6.350149750389347
New York,2015,12,12,5.92476558669064
New York,2015,12,13,6.895834695725148
New York,2015,12,14,6.723385760596307
New York,2015,12,15,6.032203961539941
New York,2015,12,16,7.586567090308795
New York,2015,12,17,2.2791743233757344
New York,2015,12,18,7.17570885584905
New York,2015,12,19,8.921750336447221
New York,2015,12,20,7.685315556987112
New York,2015,12,21,12.639062217011219
New York,2015,12,22,12.076042242446881
New York,2015,12,23,5.785627868514107
New York,2015,12,24,10.30745537146034
New York,2015,12,25,7.855228129486814
New York,2015,12,26,10.469507864860818
New York,2015,12,27,6.879285381749977
New York,2015,12,28,9.57369124506699
New York,2015,12,29,10.438195009703936
New York,2015,12,30,8.764679560373214
New York,2015,12,31,8.061197367004274
New York,2016,1,1,8.989209072798193
New York,2016,1,2,7.133883972462317
New York,2016,1,3,11.40729608740483
New York,2016,1,4,10.74805574024631
New York,2016,1,5,7.788673418794678
New York,2016,1,6,8.30344946598592
New York,2016,1,7,11.201693599556075
New York,2016,1,8,11.850779929682627
New York,2016,1,9,12.753216156501946
New York,2016,1,10,9.91093661889241
New York,2016,1,11,11.984416027730896
New York,2016,1,12,12.988105325034711
New York,2016,1,13,13.655975849779011
New York,2016,1,14,9.052426420423314
New York,2016,1,15,9.22994113578193
New York,2016,1,16,14.917938572694373
New York,2016,1,17,14.219320957006751
New York,2016,1,18,9.888345338877217
New York,2016,1,19,14.838297183836412
New York,2016,1,20,13.965402582535544
New York,2016,1,21,14.435931753429136
New York,2016,1,22,11.59750401180293
New York,2016,1,23,14.032492724646893
New York,2016,1,24,10.57249228801402
New York,2016,1,25,14.078754743468053
New York,2016,1,26,15.797278117559083
New York,2016,1,27,12.285903361226302
New York,2016,1,28,13.154188239834877
New York,2016,1,29,13.034336842960505
New York,2016,1,30,15.115348400553286
New York,2016,1,31,17.99702014448486
New York,2016,2,1,16.273420022989182
New York,2016,2,2,14.623010050025528
New York,2016,2,3,15.77033600079344
New York,2016,2,4,13.79495351057019
New York,2016,2,5,14.717087227075048
New York,2016,2,6,14.27757578771965
New York,2016,2,7,15.193954931001745
New York,2016,2,8,17.437881852613852
New York,2016,2,9,14.607516430585909
New York,2016,2,10,15.096660948223313
New York,2016,2,11,14.34310321291848
New York,2016,2,12,18.07076062042396
New York,2016,2,13,16.848618521903177
New York,2016,2,14,15.70803003081538
New York,2016,2,15,13.363361923586378
New York,2016,2,16,18.67211089624615
New York,2016,2,17,17.527248713641583
New York,2016,2,18,18.285361670693753
New York,2016,2,19,18.468510398463543
New York,2016,2,20,19.776652125388317
New York,2016,2,21,19.624822317872454
New York,2016,2,22,15.971323381529482
New York,2016,2,23,18.103287292895168
New York,2016,2,24,22.068701668541074
New York,2016,2,25,18.64627847247725
New York,2016,2,26,16.806167128422338
New York,2016,2,27,21.122682042512473
New York,2016,2,28,13.925643173735864
New York,2016,2,29,19.884367102686713
New York,2016,3,1,15.51462322590139
New York,2016,3,2,18.10704972824128
New York,2016,3,3,19.33617031277022
New York,2016,3,4,13.835515921442253
New York,2016,3,5,21.52155721119656
New York,2016,3,6,17.305567283088124
New York,2016,3,7,18.159224485639783
New York,2016,3,8,20.857325238615246
New York,2016,3,9,17.930601672939215
New York,2016,3,10,19.026915037220487
New York,2016,3,11,20.03274063791995
New York,2016,3,12,21.187289566865775
New York,2016,3,13,16.763679411367246
New York,2016,3,14,19.82151273660948
New York,2016,3,15,19.37900646229618
New York,2016,3,16,18.805717401272908
New York,2016,3,17,20.51659081622569
New York,2016,3,18,22.040049812537717
New York,2016,3,19,20.696656331158266
New York,2016,3,20,21.703056241531264
New York,2016,3,21,20.923701752725687
New York,2016,3,22,20.510633526725492
New York,2016,3,23,20.043431104923194
New York,2016,3,24,23.309670194904168
New York,2016,3,25,20.79969790679997
New York,2016,3,26,19.611627612243993
New York,2016,3,27,21.173929482980093
New York,2016,3,28,23.001190167819846
New York,2016,3,29,18.910346611439444
New York,2016,3,30,20.419688451080525
New York,2016,3,31,19.276794805836126
New York,2016,4,1,17.845638946454166
New York,2016,4,2,21.010340309191157
New York,2016,4,3,23.070339518886072
New York,2016,4,4,21.931160814825063
New York,2016,4,5,21.771576870799787
New York,2016,4,6,18.038450328900396
New York,2016,4,7,20.70178306798157
New York,2016,4,8,17.75098301443534
New York,2016,4,9,20.691975920842662
New York,2016,4,10,20.965524970008424
New York,2016,4,11,19.874790439836957
New York,2016,4,12,20.732159183700855
New York,2016,4,13,20.80841983734702
New York,2016,4,14,19.284001216083055
New York,2016,4,15,23.03606584795172
New York,2016,4,16,19.297633321404856
New York,2016,4,17,19.96846273909645
New York,2016,4,18,19.275477303076414
New York,2016,4,19,16.056167364384052
New York,2016,4,20,18.320981505480244
New York,2016,4,21,20.241258969788397
New York,2016,4,22,19.558568892169593
New York,2016,4,23,17.73684637764199
New York,2016,4,24,20.08684147747289
New York,2016,4,25,22.47010520890075
New York,2016,4,26,18.498436354551163
New York,2016,4,27,19.120355737220144
New York,2016,4,28,18.716503953054637
New York,2016,4,29,20.2008324468069
New York,2016,4,30,17.116961718725396
New York,2016,5,1,15.779236000627963
New York,2016,5,2,18.310751512103046
New York,2016,5,3,18.021566526474995
New York,2016,5,4,21.715846656270678
New York,2016,5,5,15.081859958210714
New York,2016,5,6,18.657810310583148
New York,2016,5,7,18.924336963236446
New York,2016,5,8,19.227488629078934
New York,2016,5,9,21.08163436148522
New York,2016,5,10,17.575698421912545
New York,2016,5,11,16.857265435411566
New York,2016,5,12,14.631513316292361
New York,2016,5,13,17.56459177344727
New York,2016,5,14,17.95103628516737
New York,2016,5,15,16.384837634696492
New York,2016,5,16,18.06680284913254
New York,2016,5,17,19.380569599064017
New York,2016,5,18,18.022428913118183
New York,2016,5,19,15.903899483631154
New York,2016,5,20,13.489921715869677
New York,2016,5,21,16.78339321598519
New York,2016,5,22,13.61033795597343
New York,2016,5,23,14.843281651460192
New York,2016,5,24,16.971413566397064
New York,2016,5,25,12.77406463794026
New York,2016,5,26,18.33160308919955
New York,2016,5,27,15.513880492273087
New York,2016,5,28,13.606303258239642
New York,2016,5,29,17.943354535821435
New York,2016,5,30,15.594304564665212
New York,2016,5,31,17.689351885077713
New York,2016,6,1,17.262337754497207
New York,2016,6,2,14.243935095447403
New York,2016,6,3,16.42234651144462
New York,2016,6,4,16.56778326885094
New York,2016,6,5,12.85175925816738
New York,2016,6,6,15.815014702742081
New York,2016,6,7,10.789782503528604
New York,2016,6,8,12.038108356415625
New York,2016,6,9,19.214744848248095
New York,2016,6,10,13.690527671844752
New York,2016,6,11,11.04605682051048
New York,2016,6,12,13.411643353203692
New York,2016,6,13,13.308922441100476
New York,2016,6,14,12.107014217795157
New York,2016,6,15,11.311905626512173
New York,2016,6,16,10.526786618211114
New York,2016,6,17,16.54051742402676
New York,2016,6,18,9.53741134461072
New York,2016,6,19,10.158965795909047
New York,2016,6,20,14.003926313081816
New York,2016,6,21,7.950953522935886
New York,2016,6,22,9.192530957193048
New York,2016,6,23,10.418845322923419
New York,2016,6,24,11.614786961813255
New York,2016,6,25,8.504725152556873
